PassengerId,Survived,Pclass,Age,SibSp,Parch,FamilySize,Fare,FarePP,Title_Dr,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rev,Sex_male,Cabin_B,Cabin_C,Cabin_D,Cabin_E,Cabin_F,Cabin_G,Embarked_Q,Embarked_S
746,0,1,70.0,1,1,3,71.0,23.6667,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
747,0,3,16.0,1,1,3,20.25,6.75,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
748,1,2,30.0,0,0,1,13.0,13.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
749,0,1,19.0,1,0,2,53.1,26.55,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
750,0,3,31.0,0,0,1,7.75,7.75,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
751,1,2,4.0,1,1,3,23.0,7.6667,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
752,1,3,6.0,0,1,2,12.475,6.2375,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
753,0,3,33.0,0,0,1,9.5,9.5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
754,0,3,23.0,0,0,1,7.8958,7.8958,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
755,1,2,48.0,1,2,4,65.0,16.25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
756,1,2,0.67,1,1,3,14.5,4.8333,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
757,0,3,28.0,0,0,1,7.7958,7.7958,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
758,0,2,18.0,0,0,1,11.5,11.5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
759,0,3,34.0,0,0,1,8.05,8.05,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
760,1,1,33.0,0,0,1,86.5,86.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
761,0,3,29.184491978609643,0,0,1,14.5,14.5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
762,0,3,41.0,0,0,1,7.125,7.125,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
763,1,3,20.0,0,0,1,7.2292,7.2292,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
764,1,1,36.0,1,2,4,120.0,30.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
765,0,3,16.0,0,0,1,7.775,7.775,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
766,1,1,51.0,1,0,2,77.9583,38.9791,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
767,0,1,44.60185185185185,0,0,1,39.6,39.6,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
768,0,3,30.5,0,0,1,7.75,7.75,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
769,0,3,24.823529411764707,1,0,2,24.15,12.075,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
770,0,3,32.0,0,0,1,8.3625,8.3625,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
771,0,3,24.0,0,0,1,9.5,9.5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
772,0,3,48.0,0,0,1,7.8542,7.8542,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
773,0,2,57.0,0,0,1,10.5,10.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
774,0,3,29.184491978609643,0,0,1,7.225,7.225,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
775,1,2,54.0,1,3,5,23.0,4.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
776,0,3,18.0,0,0,1,7.75,7.75,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
777,0,3,29.184491978609643,0,0,1,7.75,7.75,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
778,1,3,5.0,0,0,1,12.475,12.475,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
779,0,3,29.184491978609643,0,0,1,7.7375,7.7375,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
780,1,1,43.0,0,1,2,211.3375,105.6688,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
781,1,3,13.0,0,0,1,7.2292,7.2292,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
782,1,1,17.0,1,0,2,57.0,28.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
783,0,1,29.0,0,0,1,30.0,30.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
784,0,3,13.5,1,2,4,23.45,5.8625,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
785,0,3,25.0,0,0,1,7.05,7.05,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
786,0,3,25.0,0,0,1,7.25,7.25,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
787,1,3,18.0,0,0,1,7.4958,7.4958,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
788,0,3,8.0,4,1,6,29.125,4.8542,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
789,1,3,1.0,1,2,4,20.575,5.1438,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
790,0,1,46.0,0,0,1,79.2,79.2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
791,0,3,29.184491978609646,0,0,1,7.75,7.75,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
792,0,2,16.0,0,0,1,26.0,26.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
793,0,3,8.0,8,2,11,69.55,6.3227,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
794,0,1,44.60185185185185,0,0,1,30.6958,30.6958,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
795,0,3,25.0,0,0,1,7.8958,7.8958,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
796,0,2,39.0,0,0,1,13.0,13.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
797,1,1,49.0,0,0,1,25.9292,25.9292,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
798,1,3,31.0,0,0,1,8.6833,8.6833,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
799,0,3,30.0,0,0,1,7.2292,7.2292,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
800,0,3,30.0,1,1,3,24.15,8.05,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
801,0,2,34.0,0,0,1,13.0,13.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
802,1,2,31.0,1,1,3,26.25,8.75,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
803,1,1,11.0,1,2,4,120.0,30.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
804,1,3,0.42,0,1,2,8.5167,4.2584,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
805,1,3,27.0,0,0,1,6.975,6.975,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
806,0,3,31.0,0,0,1,7.775,7.775,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
807,0,1,39.0,0,0,1,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
808,0,3,18.0,0,0,1,7.775,7.775,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
809,0,2,39.0,0,0,1,13.0,13.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
810,1,1,33.0,1,0,2,53.1,26.55,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
811,0,3,26.0,0,0,1,7.8875,7.8875,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
812,0,3,39.0,0,0,1,24.15,24.15,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
813,0,2,35.0,0,0,1,10.5,10.5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
814,0,3,6.0,4,2,7,31.275,4.4679,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
815,0,3,30.5,0,0,1,8.05,8.05,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
816,0,1,44.60185185185185,0,0,1,0.0,0.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
817,0,3,23.0,0,0,1,7.925,7.925,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
818,0,2,31.0,1,1,3,37.0042,12.3347,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
819,0,3,43.0,0,0,1,6.45,6.45,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
820,0,3,10.0,3,2,6,27.9,4.65,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
821,1,1,52.0,1,1,3,93.5,31.1667,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
822,1,3,27.0,0,0,1,8.6625,8.6625,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
823,0,1,38.0,0,0,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
824,1,3,27.0,0,1,2,12.475,6.2375,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
825,0,3,2.0,4,1,6,39.6875,6.6146,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
826,0,3,29.184491978609646,0,0,1,6.95,6.95,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
827,0,3,29.184491978609646,0,0,1,56.4958,56.4958,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
828,1,2,1.0,0,2,3,37.0042,12.3347,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
829,1,3,29.18449197860965,0,0,1,7.75,7.75,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
830,1,1,62.0,0,0,1,80.0,80.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
831,1,3,15.0,1,0,2,14.4542,7.2271,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
832,1,2,0.83,1,1,3,18.75,6.25,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
833,0,3,29.18449197860965,0,0,1,7.2292,7.2292,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
834,0,3,23.0,0,0,1,7.8542,7.8542,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
835,0,3,18.0,0,0,1,8.3,8.3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
836,1,1,39.0,1,1,3,83.1583,27.7194,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
837,0,3,21.0,0,0,1,8.6625,8.6625,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
838,0,3,29.18449197860965,0,0,1,8.05,8.05,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
839,1,3,32.0,0,0,1,56.4958,56.4958,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
840,1,1,44.60185185185185,0,0,1,29.7,29.7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
841,0,3,20.0,0,0,1,7.925,7.925,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
842,0,2,16.0,0,0,1,10.5,10.5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
843,1,1,30.0,0,0,1,31.0,31.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
844,0,3,34.5,0,0,1,6.4375,6.4375,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
845,0,3,17.0,0,0,1,8.6625,8.6625,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
846,0,3,42.0,0,0,1,7.55,7.55,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
847,0,3,8.0,8,2,11,69.55,6.3227,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
848,0,3,35.0,0,0,1,7.8958,7.8958,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
849,0,2,28.0,0,1,2,33.0,16.5,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
850,1,1,37.43478260869564,1,0,2,89.1042,44.5521,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
851,0,3,4.0,4,2,7,31.275,4.4679,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
852,0,3,74.0,0,0,1,7.775,7.775,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
853,0,3,9.0,1,1,3,15.2458,5.0819,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
854,1,1,16.0,0,1,2,39.4,19.7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
855,0,2,44.0,1,0,2,26.0,13.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
856,1,3,18.0,0,1,2,9.35,4.675,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
857,1,1,45.0,1,1,3,164.8667,54.9556,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
858,1,1,51.0,0,0,1,26.55,26.55,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
859,1,3,24.0,0,3,4,19.2583,4.8146,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
860,0,3,29.18449197860965,0,0,1,7.2292,7.2292,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
861,0,3,41.0,2,0,3,14.1083,4.7028,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
862,0,2,21.0,1,0,2,11.5,5.75,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
863,1,1,48.0,0,0,1,25.9292,25.9292,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
864,0,3,8.0,8,2,11,69.55,6.3227,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
865,0,2,24.0,0,0,1,13.0,13.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
866,1,2,42.0,0,0,1,13.0,13.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
867,1,2,27.0,1,0,2,13.8583,6.9292,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
868,0,1,31.0,0,0,1,50.4958,50.4958,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
869,0,3,29.184491978609653,0,0,1,9.5,9.5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
870,1,3,4.0,1,1,3,11.1333,3.7111,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
871,0,3,26.0,0,0,1,7.8958,7.8958,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
872,1,1,47.0,1,1,3,52.5542,17.5181,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
873,0,1,33.0,0,0,1,5.0,5.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
874,0,3,47.0,0,0,1,9.0,9.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
875,1,2,28.0,1,0,2,24.0,12.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
876,1,3,15.0,0,0,1,7.225,7.225,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
877,0,3,20.0,0,0,1,9.8458,9.8458,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
878,0,3,19.0,0,0,1,7.8958,7.8958,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
879,0,3,29.184491978609653,0,0,1,7.8958,7.8958,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
880,1,1,56.0,0,1,2,83.1583,41.5792,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
881,1,2,25.0,0,1,2,26.0,13.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
882,0,3,33.0,0,0,1,7.8958,7.8958,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
883,0,3,22.0,0,0,1,10.5167,10.5167,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
884,0,2,28.0,0,0,1,10.5,10.5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
885,0,3,25.0,0,0,1,7.05,7.05,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
886,0,3,39.0,0,5,6,29.125,4.8542,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
887,0,2,27.0,0,0,1,13.0,13.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
888,1,1,19.0,0,0,1,30.0,30.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
889,0,3,13.5,1,2,4,23.45,5.8625,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
890,1,1,26.0,0,0,1,30.0,30.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
891,0,3,32.0,0,0,1,7.75,7.75,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
